id_empresa,com_des_cod,com_des_tip,com_uti,com_can_gal,com_cap,com_val,com_act_pro_por,com_act_pro_can,com_act_pro_val,com_tra_por,com_tra_can,com_tra_val,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
14869799093,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14869831094,42,2,1,14383, ,32361.75,100,14383,32361.75, , , ,1.05546492659054,C,5,C
14869831094,31,1,1,96, ,98.88,100,96,98.88, , , ,1.05546492659054,C,5,C
14869831094,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14869831094,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,21,1,1,2906, ,4302, , , ,100,2906,4302,1.05546492659054,C,5,C
14870020172,42,2,1,540, ,108,100,540,108, , , ,1.05546492659054,C,5,C
14870020172,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,31,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870020172,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,31,1,1,1412.17, ,1454.54,100,1412.17,1454.54, , , ,1.05546492659054,C,5,C
14870227176,42,2,1,495, ,99,100,495,99, , , ,1.05546492659054,C,5,C
14870227176,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870227176,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,31,1,1,8500, ,8800,100,8500,800, , , ,1.05546492659054,C,5,C
14870228091,21,1,1,1459, ,2160,100,1459,2160, , , ,1.05546492659054,C,5,C
14870228091,42,2,1,768, ,1045,100,768,1045, , , ,1.05546492659054,C,5,C
14870228091,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870228091,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870256095,31,1,1,5380, ,5541.4,100,5380,5541.4, , , ,3.72254335260116,C,3,C
14870256095,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,21,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870256095,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
14870279176,31,1,1,32619, ,35880,92,30009.48,33009.6,8,2609.52,2870.4,1.05546492659054,C,5,C
14870279176,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870279176,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870349174,31,1,1,120000, ,300000,30,36000,90000,70,84000,210000,1.07407407407407,B,5,B
14870349174,41,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,51,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,11,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,21,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,61,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,71,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,81,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,12,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,22,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,32,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,52,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,42,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870349174,62,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870368098,31,1,1,24000, ,20400,100,24000,20400, , , ,1.05546492659054,C,5,C
14870368098,42,2,1,2160, ,2015,100,2160,2015, , , ,1.05546492659054,C,5,C
14870368098,21,1,1,55, ,66, , , ,100,55,66,1.05546492659054,C,5,C
14870368098,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870368098,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870616172,52,2,1,137659.5, ,55500,100,137659.5,55500, , , ,1.07407407407407,B,5,B
14870616172,31,1,1,16700, ,17201,100,16700,27555, , , ,1.07407407407407,B,5,B
14870616172,21,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,12,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,41,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,61,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,71,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,81,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,22,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,32,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,42,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,62,2,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,51,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870616172,11,1,2, , , , , , , , , ,1.07407407407407,B,5,B
14870835176,31,1,1,133567.22, ,137574.23,100,133567.22,137574.23, , , ,1.05546492659054,C,5,C
14870835176,52,2,1,78197.52, ,42226.66,100,78197.52,42226.66, , , ,1.05546492659054,C,5,C
14870835176,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870835176,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,81,1,1,76000, ,53200,100,76000,53200, , , ,1.05546492659054,C,5,C
14870841176,31,1,1,10000, ,10300,100,10000,10300, , , ,1.05546492659054,C,5,C
14870841176,11,1,1,1931.7, ,3921.48,100,1931.7,3921.48, , , ,1.05546492659054,C,5,C
14870841176,42,2,1,360, ,72,100,360,72, , , ,1.05546492659054,C,5,C
14870841176,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870841176,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,51,1,1,387823, ,245104.4, , , ,100,387823,245104.4,1.05546492659054,C,5,C
14870885173,42,2,1,57060, ,43707.9,100,57060,43707.9, , , ,1.05546492659054,C,5,C
14870885173,31,1,1,174, ,160.9,100,174,160.9, , , ,1.05546492659054,C,5,C
14870885173,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14870885173,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,31,1,1,3162, ,3478.27,20,632.4,695.65,80,2529.6,2782.62,1.05546492659054,C,5,C
14871051179,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871051179,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871284092,52,2,1,142000, ,46949,100,142000,46949, , , ,1.34308510638298,C,4,C
14871284092,31,1,1,18000, ,18540,100,18000,18540, , , ,1.34308510638298,C,4,C
14871284092,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871284092,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871520098,52,2,1,365571, ,253706.27,100,365698.7,253706.27, , , ,1.05546492659054,C,5,C
14871520098,31,1,1,26771, ,23358.25, , , ,100,26771,23358.25,1.05546492659054,C,5,C
14871520098,42,2,1,8595, ,7082.28,100,8595,7082.28, , , ,1.05546492659054,C,5,C
14871520098,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871520098,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871601179,31,1,1,1456.31, ,1500,50,728.16,750,50,728.16,750,1.34308510638298,C,4,C
14871601179,42,2,1,354.25, ,370,100,354.25,370, , , ,1.34308510638298,C,4,C
14871601179,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871601179,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14871688177,52,2,1,24525, ,24165,100,24525,24165, , , ,1.05546492659054,C,5,C
14871688177,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,31,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14871688177,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,31,1,1,37000, ,38110,100,37000,29600, , , ,1.05546492659054,C,5,C
14872167189,42,2,1,540, ,756,100,540,756, , , ,1.05546492659054,C,5,C
14872167189,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872167189,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14872568167,31,1,1,33790, ,34466.23,100,33790,34466.23, , , ,1.30508474576271,H,4,H
14872568167,21,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,51,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,41,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,61,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,71,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,81,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,12,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,22,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,32,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,52,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,62,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,11,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872568167,42,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,11,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,21,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,31,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,41,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,51,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,61,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,71,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,81,1,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,12,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,22,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,32,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,42,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,52,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14872963139,62,2,2, , , , , , , , , ,1.30508474576271,H,4,H
14873241170,31,1,1,13391.64, ,12320.31, , , ,100,13391.64,12320.31,1.34308510638298,C,4,C
14873241170,11,1,1,4800.36, ,9744.73, , , ,100,4800.36,9744.73,1.34308510638298,C,4,C
14873241170,21,1,1,2594.7, ,3168.35, , , ,100,2594.7,3168.35,1.34308510638298,C,4,C
14873241170,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873241170,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14873286092,31,1,1,163574, ,161938.26,16,20125.92,26163.84,84,105661.08,137360.16,1.05546492659054,C,5,C
14873286092,42,2,1,3600, ,3666,100,3600,3666, , , ,1.05546492659054,C,5,C
14873286092,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873286092,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,31,1,1,169697, ,170391.23,87,147636.39,148240.37,13,22060.61,22150.86,1.05546492659054,C,5,C
14873389096,52,2,1,52504, ,29438.76,100, ,29438.76, , , ,1.05546492659054,C,5,C
14873389096,21,1,1,8362, ,11875.12, , , ,100,8362,11875.12,1.05546492659054,C,5,C
14873389096,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873389096,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,31,1,1,92260, ,85804,100,92260,85804, , , ,1.05546492659054,C,5,C
14873877058,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14873877058,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,42,2,1,480000, ,343623,100,480000,343623, , , ,1.05546492659054,C,5,C
14875088093,11,1,1,24943.5, ,49887, , , ,100,24943.5,49887,1.05546492659054,C,5,C
14875088093,31,1,1,3000, ,3201,100,3000,3201, , , ,1.05546492659054,C,5,C
14875088093,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14875088093,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876372178,31,1,1,14306, ,13162, , , ,100,14306,13162,1.34308510638298,C,4,C
14876372178,21,1,1,1844, ,1899, , , ,100,1844,1899,1.34308510638298,C,4,C
14876372178,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
14876372178,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
14876411092,11,1,1,18000, ,36018.87,25,4500,9004.72,75,13500,27014.15,1.05546492659054,C,5,C
14876411092,31,1,1,30000, ,30000,100,30000,30000, , , ,1.05546492659054,C,5,C
14876411092,42,2,1,8200, ,10500,100,8200,10500, , , ,1.05546492659054,C,5,C
14876411092,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
14876411092,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
